Episodio,Score,Passos
1599,361.0,303
1600,296.5,260
1601,517.0,441
1602,235.5,185
1603,492.0,426
1604,-6.5,10
1605,255.5,249
1606,354.5,303
1607,366.0,344
1608,374.0,339
1609,240.0,267
1610,217.5,202
1611,280.0,240
1612,34.5,35
1613,475.5,451
1614,305.0,278
1615,439.0,425
1616,477.5,437
1617,269.5,230
1618,434.0,390
1619,406.0,381
1620,428.5,352
1621,429.0,426
1622,453.0,433
1623,380.5,379
1624,277.5,199
1625,290.0,233
1626,263.5,207
1627,492.5,398
1628,268.0,195
1629,400.0,357
1630,62.0,43
1631,352.5,324
1632,374.0,349
1633,458.0,396
1634,207.5,190
1635,460.0,399
1636,451.5,451
1637,479.5,437
1638,424.5,393
