Episodio,Score,Passos,Resultado,Pousou,Colisao,Timeout,VelocidadeAngularMedia,VelocidadeAngularMaxima,Epsilon,LossMedia
9153,178.4027,245,landed,1,0,0,0.131494,0.631947,0.160288,0.352172
9154,211.0304,446,landed,1,0,0,0.347945,1.604104,0.160256,0.381753
9155,-40.2649,178,crash,0,1,0,0.830511,1.696528,0.160224,0.221059
9156,200.9382,494,landed,1,0,0,0.260562,1.551816,0.160192,0.300694
9157,-42.1219,184,crash,0,1,0,1.1911,2.230069,0.16016,0.358574
9158,170.0725,557,landed,1,0,0,0.034107,0.278532,0.160128,0.250378
9159,-38.306,192,crash,0,1,0,0.57921,1.554583,0.160096,0.223856
9160,-45.213,171,crash,0,1,0,0.632996,1.475699,0.160064,0.314724
9161,-57.2621,156,crash,0,1,0,0.064671,0.172247,0.160032,0.394696
9162,-4.7023,1000,timeout,0,0,1,0.144728,1.794089,0.16,0.331881
9163,-39.0545,181,crash,0,1,0,0.555136,1.52128,0.159968,0.361967
9164,205.3059,334,landed,1,0,0,0.351676,1.52022,0.159936,0.387474
9165,-40.2315,180,crash,0,1,0,0.651557,1.449609,0.159904,0.553442
9166,-57.6151,163,crash,0,1,0,0.080678,0.238109,0.159872,0.425526
9167,167.961,631,landed,1,0,0,0.031331,0.347637,0.15984,0.32692
9168,193.949,598,landed,1,0,0,0.226784,1.560799,0.159808,0.278197
9169,203.9562,488,landed,1,0,0,0.270177,1.645969,0.159776,0.408072
9170,204.8914,612,landed,1,0,0,0.296864,1.747652,0.159744,0.328361
9171,-45.1438,186,crash,0,1,0,1.079249,1.990331,0.159712,0.32186
9172,-38.2696,191,crash,0,1,0,0.591392,1.473661,0.15968,0.589425
9173,216.0244,729,landed,1,0,0,0.238566,1.624784,0.159648,0.361667
9174,-42.5654,172,crash,0,1,0,0.751744,1.757128,0.159616,0.239585
9175,-41.5929,183,crash,0,1,0,0.928773,1.759655,0.159584,0.294288
9176,206.1638,426,landed,1,0,0,0.320781,1.727758,0.159552,0.289461
9177,-47.067,178,crash,0,1,0,0.465952,1.335088,0.15952,0.318999
9178,198.9744,707,landed,1,0,0,0.173625,1.476452,0.159488,0.397574
9179,-42.6193,175,crash,0,1,0,0.490989,1.466854,0.159457,0.148744
9180,209.1645,379,landed,1,0,0,0.316141,1.323051,0.159425,0.48703
9181,-55.5981,175,crash,0,1,0,0.179323,0.722228,0.159393,0.209611
9182,176.416,310,landed,1,0,0,0.076625,0.35082,0.159361,0.384337
9183,194.9478,459,landed,1,0,0,0.276988,1.560552,0.159329,0.313322
9184,-43.8592,169,crash,0,1,0,0.404228,0.954635,0.159297,0.269173
9185,-42.9727,185,crash,0,1,0,0.383142,1.37406,0.159265,0.3626
9186,-39.0252,191,crash,0,1,0,0.463578,1.527015,0.159233,0.291136
9187,193.0587,567,landed,1,0,0,0.25543,1.484782,0.159202,0.337248
9188,-46.3846,172,crash,0,1,0,0.485801,1.289557,0.15917,0.377048
9189,177.0995,316,landed,1,0,0,0.094591,0.527986,0.159138,0.259071
9190,205.1331,561,landed,1,0,0,0.263475,1.676807,0.159106,0.318746
9191,205.4595,504,landed,1,0,0,0.241323,1.604399,0.159074,0.377127
9192,-39.5312,185,crash,0,1,0,0.51187,1.358003,0.159042,0.523577
9193,-46.7175,178,crash,0,1,0,0.299448,0.90449,0.159011,0.353044
9194,-42.9745,176,crash,0,1,0,0.530332,1.529842,0.158979,0.38585
9195,195.7199,937,landed,1,0,0,0.155912,1.604421,0.158947,0.305035
9196,173.482,238,landed,1,0,0,0.059005,0.261821,0.158915,0.233458
9197,-42.5462,185,crash,0,1,0,0.406261,1.42326,0.158884,0.459987
9198,-43.2945,185,crash,0,1,0,0.474582,1.385546,0.158852,0.268184
9199,-43.6985,205,crash,0,1,0,1.330719,2.654849,0.15882,0.517045
9200,-44.8495,173,crash,0,1,0,0.549565,1.614911,0.158788,0.312238
9201,175.1855,303,landed,1,0,0,0.068779,0.288617,0.158756,0.333817
9202,190.7259,605,landed,1,0,0,0.108541,0.98794,0.158725,0.333821
9203,181.1558,336,landed,1,0,0,0.091532,0.439223,0.158693,0.353768
9204,-42.3711,183,crash,0,1,0,0.340869,1.308628,0.158661,0.609217
9205,-44.681,178,crash,0,1,0,0.938096,1.736515,0.158629,0.500173
9206,188.4399,375,landed,1,0,0,0.18315,1.150187,0.158598,0.248195
9207,-37.2743,187,crash,0,1,0,0.495564,1.498342,0.158566,0.245942
9208,191.7205,655,landed,1,0,0,0.127889,1.303178,0.158534,0.236735
9209,-6.1355,1000,timeout,0,0,1,0.139345,1.50798,0.158503,0.330231
9210,171.0895,604,landed,1,0,0,0.035295,0.317617,0.158471,0.438709
9211,214.1227,459,landed,1,0,0,0.381609,1.67288,0.158439,0.36088
9212,-58.176,199,crash,0,1,0,1.060707,2.5298,0.158408,0.26632
9213,180.7454,389,landed,1,0,0,0.136866,0.728825,0.158376,0.384527
9214,168.1665,670,landed,1,0,0,0.028808,0.315503,0.158344,0.354272
9215,200.8672,730,landed,1,0,0,0.167031,1.58274,0.158313,0.308277
9216,170.6879,373,landed,1,0,0,0.043744,0.228983,0.158281,0.246749
9217,187.2603,369,landed,1,0,0,0.224848,1.296701,0.158249,0.277918
9218,177.7652,413,landed,1,0,0,0.072786,0.564147,0.158218,0.370586
9219,169.692,677,landed,1,0,0,0.038413,0.323175,0.158186,0.189908
9220,201.1168,279,landed,1,0,0,0.393944,1.427185,0.158154,0.216355
9221,-39.8216,184,crash,0,1,0,0.494493,1.34662,0.158123,0.144897
9222,213.9239,413,landed,1,0,0,0.441523,2.007855,0.158091,0.254751
9223,208.727,316,landed,1,0,0,0.369719,1.363921,0.158059,0.462222
9224,-43.2101,182,crash,0,1,0,0.329948,1.003301,0.158028,0.396123
9225,173.3323,291,landed,1,0,0,0.062284,0.404932,0.157996,0.28399
9226,201.0862,476,landed,1,0,0,0.205716,1.490857,0.157965,0.324909
9227,-7.3116,1000,timeout,0,0,1,0.183855,1.891363,0.157933,0.369955
9228,189.3168,654,landed,1,0,0,0.1181,0.999478,0.157901,0.279865
9229,185.6798,851,landed,1,0,0,0.165039,1.415838,0.15787,0.268935
9230,173.1515,698,landed,1,0,0,0.049538,0.507299,0.157838,0.311403
9231,171.8756,282,landed,1,0,0,0.052731,0.309133,0.157807,0.366352
9232,195.9028,285,landed,1,0,0,0.315731,1.29687,0.157775,0.185824
9233,193.236,301,landed,1,0,0,0.21123,1.149715,0.157744,0.377983
9234,-39.2188,189,crash,0,1,0,0.454646,1.437603,0.157712,0.282373
9235,219.9081,543,landed,1,0,0,0.407468,1.821258,0.15768,0.345669
9236,-48.1103,177,crash,0,1,0,0.347521,1.009034,0.157649,0.238166
9237,-10.7612,1000,timeout,0,0,1,0.067008,1.101477,0.157617,0.334782
9238,175.2204,286,landed,1,0,0,0.076126,0.299418,0.157586,0.567265
9239,192.0918,329,landed,1,0,0,0.299201,1.42031,0.157554,0.263064
9240,230.4241,418,landed,1,0,0,0.637942,2.355776,0.157523,0.375744
9241,206.5796,461,landed,1,0,0,0.294827,1.556865,0.157491,0.285186
9242,-42.7735,182,crash,0,1,0,0.43195,1.172716,0.15746,0.205289
9243,-43.9955,172,crash,0,1,0,0.439205,1.323859,0.157428,0.311141
9244,190.851,507,landed,1,0,0,0.244257,1.429046,0.157397,0.389612
9245,-13.3585,1000,timeout,0,0,1,0.163273,1.718078,0.157365,0.323533
9246,-38.105,189,crash,0,1,0,0.506679,1.40709,0.157334,0.345476
9247,195.8588,663,landed,1,0,0,0.141366,1.349635,0.157302,0.367234
9248,203.1252,759,landed,1,0,0,0.170926,1.63597,0.157271,0.280127
9249,173.2112,379,landed,1,0,0,0.070604,0.585112,0.15724,0.45364
9250,1.3544,1000,timeout,0,0,1,0.141606,1.609908,0.157208,0.316751
9251,169.8649,509,landed,1,0,0,0.034868,0.235232,0.157177,0.351667
9252,-33.3832,1000,timeout,0,0,1,0.011498,0.233672,0.157145,0.309638
9253,173.871,271,landed,1,0,0,0.073818,0.509733,0.157114,0.501099
9254,-41.3599,176,crash,0,1,0,0.543889,1.571086,0.157082,0.381163
9255,179.2344,291,landed,1,0,0,0.107231,0.43588,0.157051,0.367118
9256,206.9875,380,landed,1,0,0,0.471915,1.700772,0.15702,0.282358
9257,173.5933,400,landed,1,0,0,0.032646,0.210913,0.156988,0.141917
9258,-38.9013,184,crash,0,1,0,0.418174,1.325699,0.156957,0.304921
9259,211.528,434,landed,1,0,0,0.382943,2.072171,0.156925,0.27389
9260,200.7951,310,landed,1,0,0,0.342121,1.543734,0.156894,0.277958
9261,176.0268,437,landed,1,0,0,0.057853,0.524526,0.156863,0.245081
9262,172.4247,342,landed,1,0,0,0.04896,0.284902,0.156831,0.336714
9263,194.4775,629,landed,1,0,0,0.182535,1.4547,0.1568,0.241437
9264,198.311,777,landed,1,0,0,0.145164,1.482362,0.156768,0.23723
9265,198.1514,479,landed,1,0,0,0.21883,1.300281,0.156737,0.413044
9266,-16.941,1000,timeout,0,0,1,0.062931,1.09157,0.156706,0.290861
9267,170.6445,501,landed,1,0,0,0.021172,0.158604,0.156674,0.270656
9268,210.3526,311,landed,1,0,0,0.424622,1.590684,0.156643,0.326233
9269,174.6117,304,landed,1,0,0,0.048929,0.199811,0.156612,0.279022
9270,173.9926,254,landed,1,0,0,0.05318,0.249051,0.15658,0.440882
9271,-48.2878,1000,timeout,0,0,1,0.032343,0.538042,0.156549,0.3156
9272,195.5434,377,landed,1,0,0,0.268729,1.27734,0.156518,0.346662
9273,-33.7052,194,crash,0,1,0,0.687774,1.572036,0.156487,0.225098
9274,212.0984,474,landed,1,0,0,0.313067,1.650248,0.156455,0.25727
9275,184.2702,279,landed,1,0,0,0.150163,1.08371,0.156424,0.253666
9276,204.0259,483,landed,1,0,0,0.254834,1.45221,0.156393,0.364909
9277,-47.3248,177,crash,0,1,0,0.516654,1.62361,0.156361,0.187749
9278,-43.716,182,crash,0,1,0,0.294921,1.099598,0.15633,0.322625
9279,192.8217,446,landed,1,0,0,0.189295,1.247248,0.156299,0.152189
9280,174.331,315,landed,1,0,0,0.084965,0.526894,0.156268,0.241505
9281,191.9694,756,landed,1,0,0,0.122352,1.286145,0.156236,0.26727
9282,-48.6282,1000,timeout,0,0,1,0.017743,0.236728,0.156205,0.269134
9283,174.2137,272,landed,1,0,0,0.062321,0.306575,0.156174,0.37458
9284,187.1016,648,landed,1,0,0,0.096087,1.298687,0.156143,0.254126
9285,171.6374,278,landed,1,0,0,0.041181,0.251964,0.156111,0.250994
9286,192.2188,680,landed,1,0,0,0.236473,1.56482,0.15608,0.180034
9287,192.3802,272,landed,1,0,0,0.281074,1.236831,0.156049,0.25298
9288,195.4283,423,landed,1,0,0,0.244859,1.403107,0.156018,0.316366
9289,210.0588,372,landed,1,0,0,0.432236,2.323168,0.155987,0.31267
9290,188.6169,505,landed,1,0,0,0.11356,0.964215,0.155955,0.213461
9291,212.6714,348,landed,1,0,0,0.366758,1.416696,0.155924,0.313079
9292,170.5248,378,landed,1,0,0,0.040709,0.243219,0.155893,0.153285
9293,197.203,291,landed,1,0,0,0.335616,1.27886,0.155862,0.195942
9294,173.8031,278,landed,1,0,0,0.123737,0.450701,0.155831,0.292391
9295,198.7041,538,landed,1,0,0,0.246826,1.381134,0.155799,0.258206
9296,173.553,373,landed,1,0,0,0.057806,0.2896,0.155768,0.243351
9297,168.9441,572,landed,1,0,0,0.03323,0.23211,0.155737,0.225567
9298,-34.8793,191,crash,0,1,0,0.816014,1.704524,0.155706,0.239925
9299,171.8431,262,landed,1,0,0,0.073598,0.382605,0.155675,0.425742
9300,174.0369,319,landed,1,0,0,0.071771,0.474306,0.155644,0.386136
9301,177.5216,258,landed,1,0,0,0.202512,0.870487,0.155613,0.19609
9302,177.5935,247,landed,1,0,0,0.126079,0.440447,0.155581,0.280865
9303,-21.8287,1000,timeout,0,0,1,0.137878,1.25855,0.15555,0.197279
9304,195.5142,311,landed,1,0,0,0.266623,1.21806,0.155519,0.114085
9305,-60.3983,157,crash,0,1,0,0.080829,0.264999,0.155488,0.20505
9306,222.5349,354,landed,1,0,0,0.554498,1.469975,0.155457,0.409024
9307,195.7213,648,landed,1,0,0,0.365413,1.427677,0.155426,0.245382
9308,172.2128,295,landed,1,0,0,0.058625,0.452139,0.155395,0.371616
9309,173.8697,265,landed,1,0,0,0.061601,0.229084,0.155364,0.212006
9310,173.2293,593,landed,1,0,0,0.058314,0.941653,0.155333,0.216308
9311,-18.1036,1000,timeout,0,0,1,0.138221,1.310651,0.155302,0.268396
9312,193.0118,254,landed,1,0,0,0.363275,1.519461,0.155271,0.257331
9313,-40.2914,187,crash,0,1,0,0.434422,1.26663,0.155239,0.284615
9314,176.3908,418,landed,1,0,0,0.071484,0.637817,0.155208,0.252863
9315,-43.9817,188,crash,0,1,0,0.90546,1.670822,0.155177,0.278955
9316,196.1507,319,landed,1,0,0,0.284999,1.558496,0.155146,0.473281
9317,192.6407,874,landed,1,0,0,0.192304,1.844296,0.155115,0.292606
9318,203.0178,733,landed,1,0,0,0.295366,2.250258,0.155084,0.252589
9319,176.1143,366,landed,1,0,0,0.098723,0.787906,0.155053,0.295962
9320,177.1407,249,landed,1,0,0,0.168405,0.880407,0.155022,0.225893
9321,-57.2941,154,crash,0,1,0,0.069768,0.18942,0.154991,0.199564
9322,198.5595,418,landed,1,0,0,0.208872,1.294718,0.15496,0.23804
9323,210.9614,385,landed,1,0,0,0.396271,1.458002,0.154929,0.304284
9324,227.7608,508,landed,1,0,0,0.465718,2.433872,0.154898,0.363068
9325,201.5687,410,landed,1,0,0,0.226803,1.210082,0.154867,0.261561
9326,166.1438,789,landed,1,0,0,0.026418,0.278155,0.154836,0.237341
9327,169.716,545,landed,1,0,0,0.018296,0.195017,0.154805,0.22172
9328,193.549,273,landed,1,0,0,0.274773,1.160014,0.154774,0.219363
9329,191.0134,681,landed,1,0,0,0.122859,1.176454,0.154743,0.215301
9330,171.2652,301,landed,1,0,0,0.054983,0.313546,0.154713,0.154946
9331,172.6393,258,landed,1,0,0,0.064294,0.358807,0.154682,0.291812
9332,201.1335,555,landed,1,0,0,0.288646,1.341849,0.154651,0.215428
9333,206.2668,446,landed,1,0,0,0.315344,1.810374,0.15462,0.353929
9334,191.7244,532,landed,1,0,0,0.154552,1.157184,0.154589,0.259895
9335,-69.8285,293,crash,0,1,0,0.75003,2.038761,0.154558,0.235729
9336,174.3483,257,landed,1,0,0,0.077429,0.429104,0.154527,0.291639
9337,-57.8001,149,crash,0,1,0,0.109454,0.24494,0.154496,0.294684
9338,170.9833,870,landed,1,0,0,0.024659,0.304509,0.154465,0.252746
9339,193.3417,303,landed,1,0,0,0.326426,1.689453,0.154434,0.186785
9340,206.8266,506,landed,1,0,0,0.225624,1.269574,0.154403,0.202734
9341,174.0788,243,landed,1,0,0,0.047976,0.198477,0.154372,0.332527
9342,174.0784,512,landed,1,0,0,0.048145,0.323475,0.154342,0.312903
9343,170.7427,425,landed,1,0,0,0.036742,0.226086,0.154311,0.179349
9344,170.2805,434,landed,1,0,0,0.039882,0.218185,0.15428,0.161952
9345,174.9434,709,landed,1,0,0,0.061309,0.533454,0.154249,0.234907
9346,191.4727,998,landed,1,0,0,0.096183,1.200994,0.154218,0.224379
9347,212.8426,450,landed,1,0,0,0.423239,1.394421,0.154187,0.30351
9348,172.606,286,landed,1,0,0,0.063132,0.270318,0.154156,0.182735
9349,227.6816,386,landed,1,0,0,0.663722,2.314932,0.154126,0.162174
9350,170.4169,387,landed,1,0,0,0.05073,0.254933,0.154095,0.296349
9351,-53.8893,184,crash,0,1,0,0.395437,1.17439,0.154064,0.180624
9352,-59.2655,151,crash,0,1,0,0.121647,0.334206,0.154033,0.135502
9353,-39.8919,189,crash,0,1,0,0.42714,1.156164,0.154002,0.329999
9354,196.8601,463,landed,1,0,0,0.223647,1.668978,0.153972,0.187128
9355,187.3897,660,landed,1,0,0,0.113898,1.139881,0.153941,0.197765
9356,171.5811,374,landed,1,0,0,0.04687,0.302278,0.15391,0.29045
9357,168.9323,428,landed,1,0,0,0.041491,0.209411,0.153879,0.274481
9358,-52.6265,171,crash,0,1,0,0.224111,1.06874,0.153848,0.205733
9359,163.4824,779,landed,1,0,0,0.017987,0.221847,0.153818,0.182972
9360,168.214,428,landed,1,0,0,0.03312,0.241623,0.153787,0.218218
9361,211.8434,403,landed,1,0,0,0.383041,1.500884,0.153756,0.352969
9362,168.2606,323,landed,1,0,0,0.048108,0.283184,0.153725,0.299457
9363,201.5053,908,landed,1,0,0,0.127116,1.376744,0.153695,0.322385
9364,208.6948,588,landed,1,0,0,0.251097,1.824452,0.153664,0.207477
9365,212.503,364,landed,1,0,0,0.336925,1.349424,0.153633,0.141545
9366,189.3117,314,landed,1,0,0,0.197033,1.13973,0.153602,0.32881
9367,169.3477,496,landed,1,0,0,0.042645,0.279335,0.153572,0.195175
9368,209.5284,454,landed,1,0,0,0.468408,1.512281,0.153541,0.27836
9369,-40.6299,189,crash,0,1,0,0.370886,1.237745,0.15351,0.112257
9370,194.5947,750,landed,1,0,0,0.123893,1.292293,0.15348,0.319851
9371,197.5472,410,landed,1,0,0,0.293277,1.422476,0.153449,0.192809
9372,163.8895,969,landed,1,0,0,0.012012,0.228361,0.153418,0.235453
9373,208.5291,525,landed,1,0,0,0.359907,1.517302,0.153388,0.240655
9374,-50.2231,183,crash,0,1,0,0.487342,1.434605,0.153357,0.132734
9375,172.8466,640,landed,1,0,0,0.218027,1.643656,0.153326,0.300025
9376,189.5445,430,landed,1,0,0,0.150176,1.221626,0.153296,0.309861
9377,200.4097,269,landed,1,0,0,0.370847,1.403563,0.153265,0.24264
9378,215.3033,312,landed,1,0,0,0.443239,1.335297,0.153234,0.243389
9379,165.6971,890,landed,1,0,0,0.021919,0.317637,0.153204,0.148048
9380,166.4321,532,landed,1,0,0,0.025006,0.226184,0.153173,0.281259
9381,194.2228,452,landed,1,0,0,0.318965,1.324451,0.153142,0.384593
9382,-44.4383,180,crash,0,1,0,0.370867,1.091732,0.153112,0.353607
9383,203.4417,301,landed,1,0,0,0.322423,1.213666,0.153081,0.292091
9384,193.5031,496,landed,1,0,0,0.170428,1.078164,0.15305,0.25546
9385,-28.4638,1000,timeout,0,0,1,0.042749,1.014822,0.15302,0.283122
9386,204.0228,641,landed,1,0,0,0.330288,1.965916,0.152989,0.241528
9387,-41.3707,1000,timeout,0,0,1,0.018835,0.321115,0.152959,0.205678
9388,226.1801,402,landed,1,0,0,0.559426,1.511805,0.152928,0.292147
9389,197.5866,385,landed,1,0,0,0.347816,1.54202,0.152897,0.227335
9390,196.7434,341,landed,1,0,0,0.274102,1.231166,0.152867,0.232594
9391,189.5534,260,landed,1,0,0,0.246507,1.280264,0.152836,0.294307
9392,-55.7284,1000,timeout,0,0,1,0.015419,0.280069,0.152806,0.230855
9393,-1.2584,1000,timeout,0,0,1,0.225315,1.768488,0.152775,0.193145
9394,195.8148,692,landed,1,0,0,0.251896,1.756266,0.152745,0.245936
9395,172.4237,419,landed,1,0,0,0.051932,0.574727,0.152714,0.237765
9396,168.7413,282,landed,1,0,0,0.052846,0.284005,0.152684,0.144975
9397,194.8788,288,landed,1,0,0,0.321031,1.478692,0.152653,0.30748
9398,170.6805,237,landed,1,0,0,0.058372,0.352241,0.152622,0.176008
9399,166.5686,335,landed,1,0,0,0.056958,0.287053,0.152592,0.13416
9400,196.3627,809,landed,1,0,0,0.120194,1.61313,0.152561,0.277094
9401,190.4037,339,landed,1,0,0,0.206323,1.305323,0.152531,0.348595
9402,166.6416,326,landed,1,0,0,0.053995,0.305163,0.1525,0.134745
9403,199.3298,489,landed,1,0,0,0.494476,1.88917,0.15247,0.264535
9404,188.5133,505,landed,1,0,0,0.121825,1.149812,0.152439,0.239531
9405,204.6084,657,landed,1,0,0,0.356797,2.096093,0.152409,0.221726
9406,199.6738,428,landed,1,0,0,0.217491,1.619021,0.152378,0.248471
9407,202.8542,526,landed,1,0,0,0.427865,1.948371,0.152348,0.190971
9408,204.6524,555,landed,1,0,0,0.223627,1.415054,0.152317,0.29118
9409,169.8351,423,landed,1,0,0,0.037089,0.239168,0.152287,0.223322
9410,-33.1673,195,crash,0,1,0,0.729503,1.479332,0.152257,0.109796
9411,-44.9019,194,crash,0,1,0,0.672181,1.472917,0.152226,0.212318
9412,170.9593,449,landed,1,0,0,0.060795,0.378982,0.152196,0.253429
9413,169.0719,339,landed,1,0,0,0.06384,0.44826,0.152165,0.260691
9414,169.6836,709,landed,1,0,0,0.022572,0.245355,0.152135,0.292779
9415,167.5636,498,landed,1,0,0,0.041414,0.310086,0.152104,0.156388
9416,-49.1472,178,crash,0,1,0,0.370592,1.173593,0.152074,0.204941
9417,-59.5859,166,crash,0,1,0,0.066607,0.239814,0.152044,0.358107
9418,210.9794,297,landed,1,0,0,0.567401,1.757179,0.152013,0.108329
9419,217.608,907,landed,1,0,0,0.2444,2.187486,0.151983,0.265271
9420,208.4122,715,landed,1,0,0,0.254181,1.666003,0.151952,0.231848
9421,171.642,309,landed,1,0,0,0.057608,0.373283,0.151922,0.147608
9422,202.2986,945,landed,1,0,0,0.162865,1.645747,0.151892,0.213763
9423,3.8816,1000,timeout,0,0,1,0.119626,1.455253,0.151861,0.314015
9424,-55.7999,161,crash,0,1,0,0.094889,0.285549,0.151831,0.212877
9425,-61.0055,156,crash,0,1,0,0.066658,0.235788,0.1518,0.134054
9426,168.4103,348,landed,1,0,0,0.055385,0.387412,0.15177,0.325511
9427,-39.2447,1000,timeout,0,0,1,0.225059,1.73793,0.15174,0.166466
9428,-39.1947,204,crash,0,1,0,1.032428,2.511198,0.151709,0.284864
9429,166.7842,504,landed,1,0,0,0.043887,0.306162,0.151679,0.349818
9430,-34.1643,195,crash,0,1,0,0.810947,1.387267,0.151649,0.289356
9431,203.9371,452,landed,1,0,0,0.287712,1.516042,0.151618,0.200442
9432,205.0498,333,landed,1,0,0,0.381806,1.474843,0.151588,0.260005
9433,198.4545,394,landed,1,0,0,0.38399,1.759556,0.151558,0.098561
9434,196.8231,566,landed,1,0,0,0.257663,1.466094,0.151527,0.360721
9435,194.0576,291,landed,1,0,0,0.302013,1.43952,0.151497,0.188722
9436,-50.3467,176,crash,0,1,0,0.346819,1.206173,0.151467,0.01958
9437,173.4739,284,landed,1,0,0,0.043454,0.294923,0.151437,0.176662
9438,-42.5933,182,crash,0,1,0,0.450061,1.349416,0.151406,0.238949
9439,-61.391,165,crash,0,1,0,0.082928,0.380558,0.151376,0.243951
9440,-77.1748,217,crash,0,1,0,1.247877,2.507068,0.151346,0.119271
9441,172.0263,367,landed,1,0,0,0.053042,0.303679,0.151315,0.291683
9442,189.0534,263,landed,1,0,0,0.279208,1.41565,0.151285,0.431461
9443,-38.1935,191,crash,0,1,0,0.546629,1.349348,0.151255,0.273383
9444,-62.767,171,crash,0,1,0,0.095918,0.611862,0.151225,0.219566
9445,200.683,289,landed,1,0,0,0.408132,1.592929,0.151194,0.156099
9446,189.484,538,landed,1,0,0,0.305291,1.621507,0.151164,0.265621
9447,-51.4773,176,crash,0,1,0,0.333314,1.133958,0.151134,0.322079
9448,198.07,469,landed,1,0,0,0.211414,1.227529,0.151104,0.361124
9449,190.9366,319,landed,1,0,0,0.258747,1.368357,0.151073,0.139444
9450,209.1555,448,landed,1,0,0,0.314821,1.331066,0.151043,0.245305
9451,-55.3358,155,crash,0,1,0,0.068304,0.174478,0.151013,0.289111
9452,164.8418,319,landed,1,0,0,0.038538,0.174201,0.150983,0.179953
9453,-55.0793,166,crash,0,1,0,0.262594,1.108338,0.150953,0.414266
9454,201.5978,561,landed,1,0,0,0.291608,1.470607,0.150922,0.19124
9455,196.9226,527,landed,1,0,0,0.21006,1.607443,0.150892,0.319748
9456,194.1981,286,landed,1,0,0,0.293957,1.334159,0.150862,0.221747
9457,205.7336,417,landed,1,0,0,0.35753,1.376744,0.150832,0.460887
9458,167.3661,248,landed,1,0,0,0.067882,0.267774,0.150802,0.329547
9459,-55.3069,1000,timeout,0,0,1,0.011308,0.189628,0.150772,0.271905
9460,166.1878,601,landed,1,0,0,0.029968,0.441278,0.150741,0.211586
9461,-57.9346,172,crash,0,1,0,0.27055,1.177129,0.150711,0.154615
9462,-55.023,177,crash,0,1,0,0.242595,1.054708,0.150681,0.360801
9463,-56.0814,155,crash,0,1,0,0.136297,0.301789,0.150651,0.38347
9464,204.0827,520,landed,1,0,0,0.223269,1.307825,0.150621,0.175962
9465,165.0031,306,landed,1,0,0,0.073522,0.314036,0.150591,0.283817
9466,200.9623,938,landed,1,0,0,0.193526,1.412936,0.150561,0.281225
9467,-47.3911,182,crash,0,1,0,0.41689,1.408529,0.150531,0.098138
9468,162.8461,316,landed,1,0,0,0.047677,0.21542,0.1505,0.230051
9469,-59.0382,162,crash,0,1,0,0.078365,0.220327,0.15047,0.438907
9470,-58.3198,173,crash,0,1,0,0.228341,1.092401,0.15044,0.262355
9471,171.9025,350,landed,1,0,0,0.042233,0.216627,0.15041,0.239087
9472,199.9545,288,landed,1,0,0,0.41268,1.428414,0.15038,0.207885
9473,193.9429,974,landed,1,0,0,0.097298,1.290019,0.15035,0.236626
9474,-62.4113,168,crash,0,1,0,0.135707,0.75801,0.15032,0.178313
9475,-57.0309,620,crash,0,1,0,0.331807,1.663877,0.15029,0.266121
9476,196.4351,399,landed,1,0,0,0.305434,1.415785,0.15026,0.368594
9477,-56.2276,173,crash,0,1,0,0.230546,1.094006,0.15023,0.222152
9478,198.9259,485,landed,1,0,0,0.251563,1.56577,0.1502,0.216649
9479,203.234,323,landed,1,0,0,0.302124,1.332332,0.15017,0.208844
9480,-65.2131,1000,timeout,0,0,1,0.021255,0.321394,0.15014,0.197236
