Episodio,Score,Passos
899,-82.60000000000002,174
900,-81.60000000000002,184
901,-82.20000000000002,178
902,-82.20000000000002,178
903,-82.40000000000003,176
904,-10.600000000000378,354
905,-82.60000000000002,174
906,-81.80000000000001,182
907,22.099999999999085,501
908,-82.70000000000003,173
909,-81.80000000000001,182
910,-46.59999999999987,284
911,-82.20000000000002,178
912,-82.70000000000003,173
913,-82.40000000000003,176
914,-82.70000000000003,173
915,-64.19999999999999,208
916,-82.60000000000002,174
917,-82.40000000000003,176
918,-63.29999999999996,222
919,-26.900000000000148,326
920,-82.60000000000002,174
921,-21.000000000000213,370
922,-20.00000000000007,360
923,-43.199999999999896,268
924,-82.70000000000003,173
925,-8.40000000000029,361
926,-82.20000000000002,178
927,-44.099999999999845,304
928,41.899999999998755,519
929,-15.200000000000287,398
930,-82.40000000000003,176
931,-81.4,186
932,-82.60000000000002,174
933,-82.20000000000002,178
934,-82.40000000000003,176
935,-82.40000000000003,176
936,-82.60000000000002,174
937,-82.20000000000002,178
938,-82.60000000000002,174
939,-82.60000000000002,174
940,-44.299999999999876,282
941,-82.70000000000003,173
942,-82.20000000000002,178
943,0.7999999999994998,408
944,-37.19999999999981,328
945,-82.20000000000002,178
946,-81.60000000000002,184
947,-25.299999999999983,367
948,-63.69999999999997,218
949,-67.29999999999995,222
950,-82.70000000000003,173
951,-82.00000000000003,180
952,-60.89999999999993,246
953,-43.4999999999999,265
954,-82.20000000000002,178
955,-65.09999999999994,244
956,-81.80000000000001,182
957,-60.999999999999936,240
958,-81.80000000000001,182
959,-82.60000000000002,174
960,-18.400000000000077,366
961,-82.60000000000002,174
962,-82.60000000000002,174
963,-20.300000000000026,352
964,-82.40000000000003,176
965,-82.60000000000002,174
966,-82.60000000000002,174
967,-82.70000000000003,173
968,-62.69999999999996,223
969,-82.70000000000003,173
970,55.19999999999857,562
971,-82.60000000000002,174
972,-82.20000000000002,178
973,-81.80000000000001,182
974,-81.60000000000002,184
975,-81.60000000000002,184
976,-82.60000000000002,174
977,-82.70000000000003,173
978,-63.29999999999996,222
979,-58.99999999999991,260
980,-81.60000000000002,184
981,-82.70000000000003,173
982,-59.599999999999916,254
983,-82.00000000000003,180
984,-82.00000000000003,180
985,-82.00000000000003,180
986,-26.80000000000011,332
